ID,LONG,LAT,Elevation,AAP(mm),RiverDIST(m),FaultDIST(m),Slop(Percent),Slop(Degrees),Landslide Risk
3727,55.089,36.911,1433.0,132,1219.435752,5134.390881,23.204361,13.0639219,0.15
3728,55.225,37.1,179.0,126,90.96586684,2376.302058,14.6663713,8.3437262,0.16000000000000003
3729,55.2,37.033,307.0,126,4982.792961,1814.976975,5.9522319,3.4063587,0.013876726875
3730,56.3,37.972,507.0,162,582.3618443,3760.195645,4.6743693,2.6762683,0.16000000000000003
3731,54.95,36.829,1009.0,138,1089.445342,2877.450988,70.0472565,35.0101891,0.35
3732,54.833,36.803,972.0,138,902.4379367,213.093133,60.6371002,31.2314091,0.49401801502500003
3733,54.833,36.803,972.0,138,902.4379367,213.093133,60.6371002,31.2314091,0.49401801502500003
3734,55.772,37.406,768.0,158,1219.435482,544.5118532,20.6620045,11.6741762,0.10916161101
3735,55.758,37.446,965.0,158,5688.194044,4770.351749,23.9691772,13.4790344,0.0
3736,55.351,37.204,164.0,126,2036.686435,3196.892943,10.3811331,5.9267216,0.0
3737,55.406,37.23,336.0,126,547.5453455,3645.803685,14.7032623,8.3644171,0.16000000000000003
3738,55.436,37.188,302.0,126,26.96303714,328.413161,13.4928503,7.6844244,0.28536901292500005
3739,55.496,37.128,582.0,126,67.85899889,4500.781291,57.5244331,29.9094219,0.36000000000000004
3740,55.436,37.186,338.0,126,188.4333919,488.7779087,28.9017258,16.1202068,0.2733416568475
3741,55.341,37.188,178.0,126,1810.880894,2340.91489,23.5473461,13.2502565,0.0
3742,55.464,37.079,870.0,126,561.546064,522.1232918,23.9254417,13.4553347,0.27084075311500005
3743,55.935,37.741,881.0,142,1362.889591,1243.543626,29.3013306,16.3312874,0.05673422805
3744,55.351,37.203,179.0,126,2147.221958,3109.308842,13.0741539,7.4486895,0.0
3745,55.41,37.1,1093.0,126,4065.350024,1021.389834,25.3010464,14.1984682,0.22339576244999998
3746,55.744,37.2,1272.0,158,1980.774627,3222.706593,24.869133,13.9656506,0.15
3747,55.733,37.2,1264.0,158,1476.128125,2669.870664,19.9551201,11.2852049,0.15
3748,55.733,37.2,1264.0,158,1476.128125,2669.870664,19.9551201,11.2852049,0.15
3749,55.744,37.201,1261.0,158,1902.096058,3131.217431,9.9203863,5.6654263,0.15
3750,55.75,37.2,1322.0,158,2380.181498,3524.21417,6.2684445,3.5868611,0.15
3751,55.764,37.214,1444.0,158,3146.286188,3039.536878,12.6430264,7.2056894,0.15
3752,55.183,36.9,1279.0,132,1380.488939,458.7618969,41.571907,22.5735874,0.4055928577325
3753,55.167,36.917,1320.0,132,933.4260161,2823.517124,45.9272423,24.6680145,0.45
3754,54.978,36.815,851.0,138,592.163125,5629.188619,13.5901957,7.7391949,0.16000000000000003
3755,54.951,36.805,1149.0,138,10.71180396,5335.841463,22.9571323,12.9294348,0.31000000000000005
3756,55.032,36.818,739.0,132,276.0489668,9122.98512,36.7367783,20.1717072,0.30000000000000004
3757,55.03,36.815,653.0,132,68.52459236,9193.035365,31.9092064,17.6974697,0.16000000000000003
3758,55.037,36.777,1441.0,132,746.8431182,9292.363515,44.7301369,24.0990334,0.45
3759,55.925,37.733,815.0,142,235.8737541,825.6402839,16.7602043,9.5144596,0.24807697870750003
3760,55.683,37.747,575.0,142,966.6112935,9574.386818,21.7651978,12.2790346,0.16000000000000003
3761,55.422,37.237,307.0,126,758.4511478,3568.205235,18.6452522,10.5616665,0.16000000000000003
3762,55.418,37.242,240.0,126,535.6407233,4209.907028,5.7043705,3.2648256,0.16000000000000003
3763,55.559,37.149,1069.0,158,540.5872762,60.34474943,10.5416622,6.0177021,0.4554741437927501
3764,55.559,37.149,1069.0,158,540.5872762,60.34474943,10.5416622,6.0177021,0.4554741437927501
3765,55.593,37.095,1146.0,158,154.6427968,1043.15135,31.6175632,17.5456848,0.38176364875
3766,55.593,37.095,1146.0,158,154.6427968,1043.15135,31.6175632,17.5456848,0.38176364875
3767,55.593,37.095,1146.0,158,154.6427968,1043.15135,31.6175632,17.5456848,0.38176364875
3768,55.362,37.135,220.0,126,28.96915612,2380.113512,11.3849745,6.4951434,0.16000000000000003
3769,55.389,37.092,791.0,126,2147.401918,213.2949544,25.1291714,14.1058788,0.13400287842
3770,55.392,37.09,833.0,126,2265.007102,23.25935503,13.6894875,7.7950459,0.14825554837274998
3771,55.403,37.094,1065.0,126,3338.626711,576.0597682,27.967556,15.6250076,0.256795517385
3772,55.403,37.094,1065.0,126,3338.626711,576.0597682,27.967556,15.6250076,0.256795517385
3773,55.494,37.439,164.0,126,2210.164003,8161.242727,0.3800803,0.2177689,0.0
3774,55.545,37.183,967.0,158,1485.197946,433.0647212,5.408637,3.0959044,0.11752014590999998
3775,55.553,37.167,1030.0,158,990.5542104,29.0105716,14.0629702,8.0049934,0.45782420713000005
3776,55.553,37.166,1044.0,158,916.0358644,4.208783043,13.2878695,7.5690484,0.45968434127177504
3777,55.545,37.184,971.0,158,1395.48969,529.4852012,5.7798452,3.3079271,0.11028860991
3778,55.546,37.178,1039.0,158,1647.333212,198.6948307,24.7052193,13.8771715,0.2850978876975
3779,54.995,36.997,42.0,138,579.8186691,3573.530736,0.1900401,0.1088848,0.16000000000000003
3780,54.988,36.825,540.0,138,256.4158863,5578.975268,43.0251045,23.2798443,0.30000000000000004
3781,54.975,36.8,1454.0,138,1451.968857,6784.177125,23.1146946,13.0151625,0.15
3782,54.98,36.808,1193.0,138,1351.08588,6327.92594,34.3993645,18.982893,0.15
3783,54.818,36.818,716.0,138,642.0157678,277.9469274,58.2763596,30.2320766,0.489153980445
3784,54.982,36.81,1144.0,138,1248.470908,6278.39274,42.8670082,23.2033653,0.29
3785,54.942,36.787,1684.0,138,1208.604096,6787.822564,22.1761456,12.5036478,0.24
3786,54.985,36.818,893.0,138,718.1695692,5858.5294,25.4809742,14.2953167,0.16000000000000003
3787,54.958,36.8,1457.0,138,816.7302855,6097.307634,43.1056137,23.3187542,0.45
3788,55.026,36.814,700.0,132,190.6226136,8984.837674,49.4761772,26.3244457,0.36000000000000004
3789,55.004,36.771,1148.0,132,20.84391605,8360.785074,14.1869774,8.0746536,0.31000000000000005
3790,55.004,36.771,1148.0,132,20.84391605,8360.785074,14.1869774,8.0746536,0.31000000000000005
3791,55.026,36.812,655.0,132,19.36224488,9124.141046,24.5203342,13.7772913,0.16000000000000003
3792,54.874,36.882,341.0,138,949.001196,1127.290285,24.9850388,14.0281754,0.22545322862500003
3793,54.993,36.832,675.0,138,475.8800628,5438.997238,24.3140011,13.6657228,0.16000000000000003
3794,55.204,36.852,1550.0,132,447.0846559,3571.570511,18.1505737,10.2875175,0.4
3795,55.228,36.851,1490.0,132,331.9427686,4841.171455,20.3023014,11.4763794,0.31000000000000005
3796,55.236,36.848,1681.0,132,200.0103123,4099.943112,30.6035442,17.0159683,0.4
3797,55.089,36.911,1433.0,132,1219.435752,5134.390881,23.204361,13.0639219,0.15
3798,55.12,36.766,2098.0,132,1366.850168,3460.183776,34.401989,18.9842377,0.24
3799,54.993,36.832,675.0,138,475.8800628,5438.997238,24.3140011,13.6657228,0.16000000000000003
3800,55.089,36.916,1335.0,132,1623.614347,5466.420621,22.4029846,12.6274652,0.15
3801,55.083,36.917,1309.0,132,1920.58399,5956.542393,32.4518242,17.9791927,0.15
3802,55.079,36.917,1241.0,132,1791.347701,6245.958935,39.1929855,21.4016953,0.29
3803,55.128,36.768,2266.0,132,2072.819895,3307.4795,27.009779,15.1147976,0.24
3804,55.122,36.768,2169.0,132,1537.658135,3567.528729,14.8340912,8.4377756,0.24
3805,55.149,36.916,670.0,132,151.2752662,3427.958394,44.359211,23.9216976,0.30000000000000004
3806,55.196,36.896,1543.0,132,2303.110866,588.888663,10.9845829,6.2685709,0.34583335027499995
3807,55.153,36.912,630.0,132,25.19440865,2977.233371,26.4012203,14.7893314,0.16000000000000003
3808,55.216,36.894,1724.0,132,1721.313603,1874.927289,13.8729305,7.8981919,0.249380453325
3809,55.188,36.875,925.0,132,9.150515082,812.1286579,7.5443783,4.3144369,0.24909035065750001
3810,55.16,36.91,850.0,132,357.9603981,2689.451934,27.8193073,15.5461988,0.16000000000000003
3811,55.137,36.923,545.0,132,69.62805302,4225.444596,11.8069849,6.7337289,0.16000000000000003
3812,55.081,36.918,1241.0,132,1745.854555,6165.778379,40.5195694,22.0575809,0.29
3813,55.494,37.251,435.0,126,413.8829248,2015.191142,28.2265587,15.7625475,0.16000000000000003
3814,55.491,37.254,479.0,126,712.0773484,1667.107098,30.1739216,16.7906227,0.18496696765000004
3815,55.448,37.241,450.0,126,687.3503861,2719.835061,18.3070908,10.3743105,0.16000000000000003
3816,55.448,37.256,328.0,126,293.19509,1358.031343,28.9423084,16.1416645,0.208147649275
3817,55.495,37.249,456.0,126,233.4390087,2180.934416,23.208252,13.0660372,0.16000000000000003
3818,55.499,37.248,443.0,126,371.3887179,2500.797403,23.5688095,13.2619066,0.16000000000000003
3819,55.451,37.251,256.0,126,215.7840932,1658.877334,41.8179016,22.6936569,0.32558419995000004
3820,55.494,37.247,328.0,126,5.386811584,2204.879567,23.9736977,13.4814835,0.16000000000000003
3821,55.445,37.255,224.0,126,76.78057348,1601.892327,16.6238956,9.4384775,0.18985807547500003
3822,55.218,36.858,1355.0,132,179.4405374,3664.090579,35.5125999,19.5512733,0.31000000000000005
3823,55.214,36.864,1204.0,132,202.6712275,2940.206577,17.5177441,9.9361095,0.31000000000000005
3824,55.263,36.906,2086.0,132,2860.858309,3031.665211,31.0208149,17.2343159,0.24
3825,55.529,37.232,467.0,158,122.9254978,4242.796528,54.2587051,28.4836864,0.36000000000000004
3826,55.545,37.232,619.0,158,417.0087271,4224.54488,18.480854,10.4706116,0.16000000000000003
3827,55.543,37.232,606.0,158,335.7776866,4226.83941,22.3933105,12.6221867,0.16000000000000003
3828,55.232,36.851,1537.0,132,175.7027379,4587.101483,38.3231392,20.968401,0.54
3829,55.583,37.221,980.0,158,1268.108892,5174.925476,24.7789326,13.9169693,0.0
3830,55.567,37.227,951.0,158,1330.65318,4754.931455,29.9299641,16.6624241,0.0
3831,55.512,37.237,430.0,158,193.3111007,3707.060736,14.6971207,8.3609724,0.16000000000000003
3832,55.564,37.231,1075.0,158,1221.706751,4313.532947,37.5231857,20.5676899,0.29
3833,55.531,37.231,473.0,158,54.53829897,4351.501052,44.3905449,23.936697,0.30000000000000004
3834,55.453,37.254,247.0,126,5.55401516,1284.463406,29.3874817,16.3767338,0.21366524455000002
3835,55.009,36.842,961.0,132,1212.48384,5843.238056,35.7866325,19.6905785,0.0
3836,55.006,36.842,925.0,132,1126.200523,5639.978914,29.3253555,16.3439636,0.0
3837,55.005,36.844,872.0,132,902.0339986,5427.875677,40.3427086,21.9704819,0.30000000000000004
3838,55.011,36.841,1023.0,132,1346.834381,6050.920877,42.0714722,22.8172073,0.29
3839,55.017,36.841,1073.0,132,1325.854066,6457.420794,38.2453117,20.9295101,0.29
3840,55.019,36.833,1038.0,132,1031.973012,7170.409994,44.0434189,23.7703323,0.29
3841,55.019,36.839,1177.0,132,1513.559646,6737.2895,19.0438805,10.7822313,0.15
3842,55.44,37.268,234.0,126,959.2654014,1217.445021,7.6063552,4.3497448,0.21869162342500004
3843,55.444,37.28,186.0,126,2334.10632,1230.957342,3.3189085,1.9008967,0.05767819935
3844,55.416,37.161,344.0,126,3470.047822,1115.487562,15.2849464,8.6903687,0.06633843285
3845,55.42,37.166,503.0,126,2812.895247,581.6091338,46.416893,24.8992634,0.24637931496499998
3846,55.41,37.154,357.0,126,4041.436254,1878.382153,12.1536579,6.9295473,0.009121338525
3847,55.382,37.149,451.0,126,2232.117858,1766.437007,11.0697365,6.3167739,0.017517224475000003
3848,55.437,37.164,755.0,126,1852.983574,888.6144044,32.618885,18.0657482,0.08335391966999998
3849,55.544,37.186,970.0,158,1166.983604,767.9832844,14.1512928,8.0546112,0.09240125366999999
3850,55.545,37.186,970.0,158,1226.559928,734.7294745,9.7736816,5.5821776,0.0948952894125
3851,55.545,37.186,970.0,158,1226.559928,734.7294745,9.7736816,5.5821776,0.0948952894125
3852,55.583,37.517,209.0,142,1017.863174,966.1724162,0.1900401,0.1088848,0.077537068785
3853,55.599,37.517,209.0,142,727.3267974,32.73272162,7.7358246,4.423491,0.30754504587850007
3854,55.145,36.946,747.0,132,2384.191503,6575.495832,37.2284698,20.419529,0.13999999999999999
3855,55.233,36.867,1607.0,132,967.82889,4188.412736,45.331646,24.3855686,0.54
3856,55.55,37.183,919.0,158,1776.330909,273.6039792,9.6771307,5.5273762,0.12947970156
3857,55.588,37.217,898.0,158,883.2961509,4677.328786,44.0110168,23.7547817,0.30000000000000004
3858,55.542,37.232,586.0,158,283.5806415,4227.985274,24.5269604,13.7808723,0.16000000000000003
3859,55.213,37.122,112.0,126,1283.023291,99.39336928,3.9953651,2.2879589,0.14254549730399999
3860,55.239,37.129,228.0,126,782.5823937,1565.525501,18.31991,10.3814163,0.19258558742500004
3861,55.176,37.075,195.0,126,3045.44435,1299.693657,14.634325,8.3257504,0.052522975725000004
3862,55.043,36.781,1187.0,132,76.00493517,9229.897776,17.4971142,9.9246416,0.31000000000000005
3863,55.321,37.465,123.0,126,4733.641631,15985.02383,0.9502007,0.5444085,0.0
3864,55.239,36.853,1629.0,132,369.0545336,4356.542782,14.9166384,8.4840479,0.4
3865,55.593,37.435,349.0,158,479.4967692,3606.330021,1.0750294,0.6159227,0.16000000000000003
3866,55.621,37.428,590.0,158,508.6972083,2656.052331,24.3918571,13.7078342,0.16000000000000003
3867,55.627,37.441,414.0,158,115.9394632,3520.27007,19.0647297,10.7937584,0.16000000000000003
3868,55.593,37.448,374.0,158,433.0551703,4949.535609,15.6457405,8.8922596,0.16000000000000003
3869,55.593,37.448,374.0,158,433.0551703,4949.535609,15.6457405,8.8922596,0.16000000000000003
3870,55.627,37.446,544.0,158,661.0191455,3562.232219,21.9691658,12.3905668,0.16000000000000003
3871,55.557,37.409,231.0,158,9.858416757,2370.728062,16.3710518,9.2974463,0.16000000000000003
3872,55.558,37.41,238.0,158,50.72874308,2472.563975,15.4342546,8.7739439,0.16000000000000003
3873,55.561,37.413,277.0,158,246.7375179,2799.130913,12.7113981,7.2442441,0.16000000000000003
3874,55.563,37.414,268.0,158,156.5244437,2919.993176,24.1373425,13.570116,0.16000000000000003
3875,55.569,37.421,297.0,158,249.9877333,3768.258905,10.4106617,5.9434595,0.16000000000000003
3876,55.55,37.574,252.0,142,756.8560518,7638.384937,4.436532,2.5402796,0.16000000000000003
3877,55.545,37.402,221.0,158,81.67936554,2071.021732,19.5335007,11.0527,0.16000000000000003
3878,55.549,37.405,210.0,158,35.73867312,2150.581829,5.3007236,3.0342512,0.16000000000000003
3879,55.517,37.564,232.0,142,3754.348671,8708.757125,2.0201545,1.1573058,0.0
3880,55.521,37.406,346.0,158,1275.937762,4013.339327,23.0881176,13.0007067,0.0
3881,55.526,37.394,197.0,158,46.53454994,2995.895623,16.4733124,9.3544989,0.16000000000000003
3882,54.705,36.801,623.0,138,171.2072543,4256.128898,29.4586735,16.4142742,0.16000000000000003
3883,54.704,36.797,596.0,138,62.82645225,3807.728764,10.6980953,6.1063323,0.16000000000000003
3884,54.701,36.794,742.0,138,260.2382304,3466.263049,64.0987701,32.6593704,0.36000000000000004
3885,54.697,36.787,788.0,138,592.8309478,2714.453904,28.0623074,15.6753454,0.16000000000000003
3886,54.686,36.791,833.0,138,1563.595889,3411.658568,50.9452934,26.9967022,0.2
3887,54.676,36.792,864.0,138,2462.986473,3942.911908,38.2448425,20.9292736,0.13999999999999999
3888,54.672,36.794,792.0,138,2848.255976,4324.800315,24.8604183,13.9609489,0.0
3889,54.669,36.797,773.0,138,3132.370502,4750.146692,46.2738953,24.8318195,0.13999999999999999
3890,54.664,36.795,814.0,138,3339.074068,4810.736363,33.2434464,18.388586,0.0
3891,54.655,36.802,538.0,138,2475.669074,5901.54637,49.3874092,26.2835712,0.2
3892,54.669,36.8,653.0,138,3183.655594,5028.003932,38.3231392,20.968401,0.13999999999999999
3893,54.675,36.801,693.0,138,2682.025462,4841.447664,31.0179043,17.2327957,0.0
3894,54.68,36.805,611.0,138,2370.068283,5051.870194,39.9373779,21.7704716,0.13999999999999999
3895,55.274,37.12,391.0,126,1222.453046,378.5769218,23.378027,13.1583052,0.121606730865
3896,55.273,37.114,341.0,126,1186.883154,393.7861646,22.8364677,12.8637438,0.120466037655
3897,55.686,37.228,910.0,158,286.9635371,1613.229345,23.0097733,12.9580822,0.18900779912500004
3898,55.648,37.223,860.0,158,402.9537024,2716.966135,40.1277313,21.8644714,0.30000000000000004
3899,55.649,37.221,783.0,158,203.8890901,2481.059878,43.2857895,23.4057541,0.30000000000000004
3900,55.648,37.219,700.0,158,31.63495161,2336.831474,10.0739202,5.7525239,0.16000000000000003
3901,55.534,37.218,690.0,158,1068.250662,4409.162231,16.2259121,9.2164392,0.0
3902,55.525,37.227,541.0,158,421.359867,4802.186876,28.894228,16.1162415,0.16000000000000003
3903,55.525,37.222,766.0,158,975.0855284,4634.834175,30.1032219,16.7534885,0.16000000000000003
3904,55.531,37.204,979.0,158,891.1647595,3072.96874,22.2411919,12.5391655,0.16000000000000003
3905,55.501,37.417,292.0,158,2721.039781,6159.964199,14.7840967,8.4097462,0.0
3906,54.993,36.806,1362.0,138,1658.350689,7280.872775,33.1874504,18.3596897,0.15
3907,55.533,37.21,821.0,158,1285.217976,3602.671251,53.8219719,28.2900143,0.2
3908,55.516,36.74,1466.0,142,5170.73146,9699.257218,9.012392,5.1498075,0.15
3909,55.64,37.583,274.0,142,74.55040113,4999.779762,9.5871439,5.4762917,0.16000000000000003
3910,55.513,37.225,710.0,158,959.9869671,3822.927022,35.3479767,19.4674721,0.16000000000000003
3911,55.538,37.093,741.0,158,42.98640582,671.2130083,22.4416409,12.6485538,0.2596590243775
3912,55.557,37.172,987.0,158,1634.826737,142.4318537,16.6943531,9.4777565,0.1393176109725
3913,55.143,37.951,62.0,134,45.07800056,10598.60287,4.6743693,2.6762683,0.16000000000000003
3914,55.74,37.217,1354.0,158,1111.027321,1481.52793,5.3650589,3.0710082,0.18888540525
3915,55.74,37.216,1350.0,158,1070.387117,1569.700341,3.650552,2.0906837,0.182272474425
3916,55.526,37.233,499.0,158,220.2477827,4135.219098,16.3478718,9.2845116,0.16000000000000003
3917,55.501,37.222,883.0,158,1726.419572,2753.937485,41.203228,22.3932419,0.13999999999999999
3918,55.493,37.181,1151.0,126,1016.921987,1300.924302,20.9121895,11.8115835,0.20243067735
3919,55.458,37.185,627.0,126,776.6477324,1399.88098,36.6875916,20.1468716,0.34500892650000003
3920,55.248,36.853,1873.0,132,999.7644405,3898.012655,12.0387096,6.8646364,0.4
3921,55.374,36.947,999.0,132,1067.971854,3986.603628,44.0241432,23.7610836,0.13999999999999999
3922,55.233,36.821,2168.0,132,874.5418547,2481.640135,22.9319477,12.9157276,0.4
3923,55.239,36.821,2133.0,132,1030.182626,2142.04671,36.5401268,20.0723686,0.38
3924,55.717,37.192,1370.0,158,1345.71719,2648.820644,2.5848253,1.4806662,0.15
3925,54.625,36.8,472.0,138,205.0165219,6079.294832,7.6489682,4.3740191,0.16000000000000003
3926,55.543,37.171,1195.0,158,835.0239542,685.4981357,28.8316631,16.0831509,0.4085876398225
3927,55.503,37.193,772.0,158,416.845929,2733.853013,55.6389389,29.0910988,0.36000000000000004
3928,55.5,37.206,812.0,126,1246.781356,2111.382394,21.1013031,11.9153585,0.0
3929,54.975,36.802,1408.0,138,1617.59187,6597.401634,25.8412666,14.4889946,0.15
3930,55.799,37.214,1408.0,158,3339.268831,4871.15383,16.8408165,9.5593786,0.15
3931,55.788,37.191,1371.0,158,5808.046095,2875.947546,15.6987419,8.9218988,0.15
3932,55.774,37.215,1514.0,158,3592.031349,3490.168981,3.6307118,2.0793314,0.24
3933,55.686,37.225,868.0,158,18.32175479,1558.090063,11.2139788,6.3984051,0.19314324527500001
3934,55.019,36.857,862.0,132,451.5714254,5306.758109,51.1688156,27.0982876,0.36000000000000004
3935,55.03,36.862,1024.0,132,873.8153877,5686.313162,27.4165421,15.3317862,0.31000000000000005
3936,55.03,36.863,1053.0,132,977.0230201,5622.787143,48.9348755,26.0747566,0.51
3937,55.019,36.856,818.0,132,342.9264077,5387.743717,67.8382111,34.1522675,0.36000000000000004
3938,55.03,36.862,1024.0,132,873.8153877,5686.313162,27.4165421,15.3317862,0.31000000000000005
3939,55.03,36.863,1053.0,132,977.0230201,5622.787143,48.9348755,26.0747566,0.51
3940,55.03,36.862,1024.0,132,873.8153877,5686.313162,27.4165421,15.3317862,0.31000000000000005
3941,55.03,36.861,1003.0,132,772.763637,5751.279013,25.4802666,14.2949352,0.31000000000000005
3942,55.021,36.86,1000.0,132,812.589391,5200.667749,51.8032837,27.3856392,0.36000000000000004
3943,55.019,36.858,904.0,132,560.2164611,5226.873983,49.8343811,26.4890862,0.36000000000000004
3944,55.022,36.861,1071.0,132,937.3318528,5193.368651,43.2544899,23.3906498,0.45
3945,55.03,36.861,1003.0,132,772.763637,5751.279013,25.4802666,14.2949352,0.31000000000000005
3946,54.806,36.726,1011.0,138,34.57150895,2302.884396,10.029007,5.7270479,0.31000000000000005
3947,54.801,36.734,1246.0,138,750.3227102,1405.126563,20.2444038,11.4445171,0.35461550777500006
3948,54.81,36.759,804.0,138,143.0411165,346.3870217,8.7190943,4.9830713,0.28402097337250004
3949,54.779,36.854,344.0,138,25.44833662,5507.890738,3.8008029,2.176652,0.16000000000000003
3950,54.779,36.856,338.0,138,95.34352773,5648.946559,5.1696506,2.9593573,0.16000000000000003
3951,54.814,36.781,691.0,138,25.95052717,606.7152654,7.8746362,4.502543,0.264496355095
3952,54.814,36.783,689.0,138,27.02694875,433.1685689,28.8992271,16.118885,0.2775123573325
3953,54.814,36.797,640.0,138,79.73805553,690.6918304,26.1434727,14.6511889,0.25819811272000004
3954,54.814,36.799,642.0,138,143.2864961,868.7744208,20.2916241,11.4705038,0.24484191844000003
3955,54.816,36.799,612.0,138,20.45136072,762.2460353,5.8943086,3.3732872,0.2528315473525
3956,54.814,36.78,697.0,138,66.5982669,679.4971106,19.1714611,10.8527546,0.25903771670500003
3957,55.514,37.494,118.0,158,189.4452121,7386.979348,10.459116,5.9709225,0.16000000000000003
3958,55.509,37.494,137.0,158,155.784957,7808.739382,18.4652138,10.4619455,0.16000000000000003
3959,55.51,37.493,113.0,158,14.56032389,7757.697821,3.1168902,1.7852685,0.16000000000000003
3960,55.846,37.628,479.0,142,58.22220036,1258.745683,10.3706913,5.9208026,0.215594073775
3961,55.838,37.629,504.0,142,115.4793318,1510.876103,17.8728695,10.1334038,0.19668429227500003
3962,55.939,37.636,876.0,142,67.06409939,541.5893093,2.0201545,1.1573058,0.2693808018025
3963,55.941,37.631,935.0,142,566.0083913,36.68149565,15.7469788,8.9488697,0.30724888782625004
3964,55.935,37.631,897.0,142,319.0377154,63.12238409,30.2026348,16.8057003,0.30526582119325
3965,55.942,37.632,953.0,142,550.4717162,55.68967889,3.0643053,1.7551683,0.30582327408325005
3966,55.734,37.628,318.0,142,40.27591402,5059.018364,10.3427944,5.9049883,0.16000000000000003
3967,55.727,37.628,303.0,142,47.78049009,5368.41316,12.2291975,6.9721947,0.16000000000000003
3968,55.888,37.635,607.0,142,666.152975,1282.026596,26.7443943,14.9729872,0.21384800530000003
3969,55.906,37.638,644.0,142,13.57776498,1451.606639,13.9753819,7.9557762,0.20112950207500002
3970,55.906,37.644,737.0,142,672.5359863,2102.478945,15.3215265,8.7108469,0.16000000000000003
3971,55.906,37.638,644.0,142,13.57776498,1451.606639,13.9753819,7.9557762,0.20112950207500002
3972,55.907,37.639,662.0,142,118.7147283,1582.426743,16.9519634,9.621294,0.19131799427500001
3973,55.697,37.634,288.0,142,116.738955,7330.292335,27.6029625,15.4310827,0.16000000000000003
3974,55.702,37.636,316.0,142,132.3337061,7271.990708,35.6638069,19.62817,0.16000000000000003
3975,54.7,37.641,4.0,133,7297.298469,25151.37691,0.3800803,0.2177689,0.0
3976,55.704,37.628,284.0,142,45.99877689,6433.99339,12.6344538,7.2008553,0.16000000000000003
3977,55.689,37.626,267.0,142,4.700565466,6979.315685,15.2979364,8.6976404,0.16000000000000003
3978,55.219,37.099,179.0,126,81.58958307,2075.273869,10.285017,5.8722334,0.16000000000000003
3979,55.216,37.097,158.0,126,12.74655002,2047.056525,4.1852002,2.3965445,0.16000000000000003
3980,55.193,37.188,51.0,126,226.006929,5601.865143,2.0555985,1.1776053,0.16000000000000003
3981,55.192,37.196,48.0,126,141.6726696,6236.943693,2.5496562,1.4605289,0.16000000000000003
3982,55.19,37.197,43.0,126,8.057504576,6444.469513,0.8498853,0.4869367,0.16000000000000003
3983,55.281,36.901,1587.0,132,1345.650875,4723.55128,15.1102829,8.5925522,0.24
3984,55.282,36.885,1615.0,132,55.84320248,4776.738808,37.2522316,20.4314842,0.54
3985,55.3,36.902,1260.0,132,454.4257483,4636.483635,57.4892616,29.8942795,0.51
3986,55.293,36.894,1401.0,132,54.26769566,4501.31401,45.7748299,24.5958576,0.45
3987,55.291,36.894,1516.0,132,175.939933,4647.715712,44.1163368,23.805315,0.54
3988,55.926,37.712,898.0,142,1880.304555,1356.600361,17.9736176,10.189332,0.04825497292500001
3989,55.748,37.676,341.0,142,40.8676622,2827.087668,10.6014471,6.051578,0.16000000000000003
3990,55.761,37.699,379.0,142,49.54955487,2563.813065,18.8523273,10.6762829,0.16000000000000003
3991,55.763,37.7,407.0,142,18.19638583,2546.525767,22.9217091,12.9101534,0.16000000000000003
3992,55.751,37.69,381.0,142,111.0181773,2691.800223,31.2111645,17.3337517,0.16000000000000003
3993,55.75,37.688,407.0,142,92.51787781,2703.152475,27.2930984,15.2659826,0.16000000000000003
3994,55.75,37.688,407.0,142,92.51787781,2703.152475,27.2930984,15.2659826,0.16000000000000003
3995,55.746,37.67,338.0,142,82.77579907,3193.904679,15.2896709,8.6930132,0.16000000000000003
3996,55.751,37.69,381.0,142,111.0181773,2691.800223,31.2111645,17.3337517,0.16000000000000003
3997,55.748,37.669,347.0,142,108.584059,3078.771204,13.8194599,7.8681321,0.16000000000000003
3998,55.748,37.67,340.0,142,91.59409997,3031.926003,16.8879299,9.5856256,0.16000000000000003
3999,55.742,37.629,318.0,142,28.95198019,4801.554307,11.1218138,6.3462491,0.16000000000000003
4000,55.75,37.691,435.0,142,239.5748262,2815.415637,9.8105631,5.6031089,0.16000000000000003
4001,55.63,37.592,200.0,142,269.0886567,6287.784644,14.1449118,8.0510263,0.16000000000000003
4002,55.627,37.592,195.0,142,145.8407679,6405.997318,7.2365131,4.1390018,0.16000000000000003
4003,55.626,37.593,195.0,142,13.72504638,6544.73118,1.7208867,0.9858981,0.16000000000000003
4004,55.571,37.494,389.0,158,1216.443329,3022.39621,22.2866135,12.5639601,0.0
4005,55.518,37.661,414.0,142,2150.439321,11320.34357,19.551981,11.0628986,0.0
4006,55.637,37.61,215.0,142,75.27638725,7799.993969,2.0467949,1.1725634,0.16000000000000003
4007,55.648,37.623,352.0,142,1001.113852,8658.198802,21.0833244,11.9054966,0.0
4008,55.646,37.599,218.0,142,117.5186182,6352.813917,14.6269197,8.3215961,0.16000000000000003
4009,55.681,37.623,244.0,142,64.25465075,7091.287199,8.2070065,4.6917534,0.16000000000000003
4010,55.674,37.619,239.0,142,139.1951713,7072.672968,1.0750294,0.6159227,0.16000000000000003
4011,55.675,37.622,274.0,142,112.7709195,7292.175231,27.0645447,15.1440382,0.16000000000000003
4012,55.739,37.638,415.0,142,1033.032158,5802.971527,16.5727634,9.4099665,0.0
4013,55.724,37.651,300.0,142,69.57230623,5921.07623,11.3341064,6.4663692,0.16000000000000003
